155.485000	-11.349000
155.876000	-11.779000
156.266000	-11.256000
156.656000	-11.046000
157.046000	-11.022000
157.436000	-10.743000
157.826000	-11.043000
158.216000	-11.389000
158.606000	-11.277000
158.996000	-11.180000
159.386000	-11.220000
159.776000	-10.874000
160.166000	-10.837000
160.556000	-10.516000
160.945000	-10.372000
161.335000	-10.468000
161.725000	-10.373000
162.114000	-10.437000
162.504000	-10.446000
162.894000	-10.524000
163.283000	-10.458000
163.673000	-10.369000
164.062000	-10.485000
164.452000	-10.471000
164.841000	-10.258000
165.230000	-10.659000
165.620000	-10.746000
166.009000	-10.934000
166.398000	-10.929000
166.787000	-10.833000
167.177000	-11.018000
167.566000	-11.121000
167.955000	-10.930000
168.344000	-11.217000
168.733000	-11.108000
169.122000	-11.218000
169.511000	-11.091000
169.900000	-11.521000
170.289000	-10.974000
170.678000	-10.988000
171.066000	-10.520000
171.455000	-10.004000
171.844000	-9.898000
172.233000	-9.896000
172.621000	-9.733000
173.010000	-9.861000
173.398000	-10.131000
173.787000	-9.988000
174.176000	-9.791000
174.564000	-9.648000
174.952000	-9.663000
175.341000	-9.566000
175.729000	-9.881000
176.118000	-9.579000
176.506000	-9.084000
176.894000	-9.263000
177.282000	-9.185000
177.671000	-8.958000
178.059000	-8.712000
178.447000	-8.835000
178.835000	-8.803000
179.223000	-8.604000
179.611000	-8.333000
179.999000	-8.645000
180.387000	-8.265000
180.775000	-8.181000
181.163000	-8.087000
181.550000	-7.665000
181.938000	-7.200000
182.326000	-6.755000
182.714000	-6.759000
183.101000	-6.380000
183.489000	-6.235000
183.876000	-6.030000
184.264000	-5.764000
184.652000	-5.796000
185.039000	-5.341000
185.427000	-5.382000
185.814000	-5.142000
186.201000	-4.677000
186.589000	-4.318000
186.976000	-3.902000
187.363000	-3.934000
187.750000	-3.592000
188.138000	-3.725000
188.525000	-3.827000
188.912000	-3.313000
189.299000	-2.995000
189.686000	-3.011000
190.073000	-2.835000
190.460000	-2.882000
190.847000	-2.367000
191.234000	-2.305000
191.621000	-2.209000
192.007000	-1.869000
192.394000	-1.908000
192.781000	-1.697000
193.168000	-1.449000
193.554000	-0.898000
193.941000	-0.839000
194.328000	-0.914000
194.714000	-0.698000
195.101000	-0.317000
195.487000	-0.107000
195.874000	0.335000
196.260000	0.327000
196.646000	0.825000
197.033000	0.910000
197.419000	1.414000
197.805000	0.678000
198.191000	1.239000
198.578000	1.417000
198.964000	1.571000
199.350000	1.971000
199.736000	2.202000
200.122000	2.474000
200.508000	2.568000
200.894000	2.940000
201.280000	3.225000
201.666000	3.343000
202.052000	3.827000
202.437000	4.010000
202.823000	3.869000
203.209000	4.122000
203.595000	4.425000
203.980000	3.997000
204.366000	4.358000
204.751000	4.300000
205.137000	4.548000
205.522000	4.789000
205.908000	4.333000
206.293000	4.319000
206.679000	4.568000
207.064000	4.407000
207.449000	4.342000
207.835000	4.166000
208.220000	4.153000
208.605000	3.865000
208.990000	4.069000
209.375000	4.201000
209.760000	3.614000
210.146000	3.433000
210.531000	3.379000
210.916000	3.574000
211.300000	3.775000
211.685000	4.301000
212.070000	4.477000
212.455000	4.134000
212.840000	4.320000
213.225000	4.694000
213.609000	4.643000
213.994000	4.893000
214.379000	4.672000
214.763000	4.886000
215.148000	4.609000
215.532000	4.697000
215.917000	4.659000
216.301000	4.557000
216.686000	4.433000
217.070000	3.957000
217.454000	3.754000
217.839000	3.855000
218.223000	3.727000
218.607000	3.281000
218.991000	3.469000
219.375000	3.029000
219.760000	3.071000
220.144000	2.388000
220.528000	2.805000
220.912000	2.534000
221.296000	3.226000
221.680000	2.772000
222.063000	2.826000
222.447000	2.554000
222.831000	2.826000
223.215000	2.569000
223.599000	2.794000
223.982000	3.062000
224.366000	2.883000
224.749000	2.871000
225.133000	2.669000
225.517000	2.050000
225.900000	2.196000
226.284000	2.623000
226.667000	2.499000
227.050000	2.022000
227.434000	1.972000
227.817000	1.917000
228.200000	1.701000
228.583000	1.179000
228.967000	0.947000
229.350000	1.193000
229.733000	1.062000
230.116000	0.736000
230.499000	1.138000
230.882000	1.054000
231.265000	0.639000
231.648000	0.764000
232.031000	0.744000
232.414000	0.510000
232.796000	0.240000
233.179000	0.515000
233.562000	0.320000
233.945000	-0.042000
234.327000	-0.172000
234.710000	-0.387000
235.092000	-0.697000
235.475000	-0.898000
235.858000	-1.208000
236.240000	-1.641000
236.622000	-1.779000
237.005000	-1.669000
237.387000	-1.651000
237.769000	-1.624000
238.152000	-1.753000
238.534000	-1.596000
238.916000	-1.802000
239.298000	-1.367000
239.680000	-1.237000
240.062000	-1.426000
240.444000	-1.288000
240.826000	-1.189000
241.208000	-1.095000
241.590000	-1.014000
241.972000	-1.038000
242.354000	-1.174000
242.736000	-0.806000
243.118000	-0.957000
243.499000	-0.950000
243.881000	-0.910000
244.263000	-0.601000
244.644000	-0.647000
245.026000	-0.790000
245.407000	-0.840000
245.789000	-0.681000
246.170000	-0.793000
246.552000	-0.676000
246.933000	-0.834000
247.315000	-0.913000
247.696000	-0.977000
248.077000	-1.119000
248.458000	-0.907000
248.839000	-0.507000
249.221000	-1.137000
249.602000	-1.408000
249.983000	-1.427000
250.364000	-0.999000
250.745000	-0.836000
251.126000	-0.548000
251.507000	-0.364000
251.888000	0.105000
252.268000	-0.038000
252.649000	0.192000
253.030000	0.437000
253.411000	0.342000
253.791000	0.067000
254.172000	0.422000
254.553000	0.696000
254.933000	0.706000
255.314000	1.171000
255.694000	1.249000
256.075000	1.661000
256.455000	1.427000
256.835000	1.810000
257.216000	1.886000
257.596000	1.851000
257.976000	2.042000
258.356000	2.154000
258.737000	2.247000
259.117000	2.925000
259.497000	3.198000
259.877000	3.375000
260.257000	3.250000
260.637000	3.028000
261.017000	3.257000
261.397000	2.920000
261.777000	2.980000
262.156000	3.056000
262.536000	2.835000
262.916000	2.646000
263.296000	3.248000
263.675000	3.071000
264.055000	2.946000
264.434000	2.752000
264.814000	2.856000
265.194000	3.014000
265.573000	3.360000
265.952000	3.533000
266.332000	3.602000
266.711000	3.827000
267.090000	3.636000
267.470000	3.384000
267.849000	3.307000
268.228000	3.465000
268.607000	3.358000
268.986000	3.440000
269.365000	3.025000
269.744000	2.968000
270.123000	2.690000
270.502000	2.376000
270.881000	2.180000
271.260000	2.134000
271.639000	1.754000
272.018000	1.957000
272.397000	2.373000
272.775000	2.304000
273.154000	2.334000
273.533000	2.406000
273.911000	2.800000
274.290000	2.562000
274.668000	2.816000
275.047000	2.733000
275.425000	2.626000
275.804000	2.454000
276.182000	2.678000
276.560000	2.639000
276.939000	2.146000
277.317000	1.721000
277.695000	1.728000
278.073000	1.912000
278.451000	1.174000
278.829000	0.639000
279.207000	0.408000
279.585000	0.558000
279.963000	0.721000
280.341000	0.821000
280.719000	1.176000
281.097000	0.624000
281.475000	0.828000
281.853000	1.256000
282.230000	1.444000
282.608000	1.376000
282.986000	1.631000
283.363000	1.536000
283.741000	1.763000
284.118000	1.619000
284.496000	1.601000
284.873000	1.461000
285.251000	1.473000
285.628000	1.413000
286.005000	1.434000
286.383000	0.852000
286.760000	1.193000
287.137000	1.303000
287.514000	1.660000
287.891000	1.075000
288.268000	0.677000
288.646000	0.535000
289.023000	0.278000
289.400000	0.367000
289.776000	0.236000
290.153000	0.351000
290.530000	0.231000
290.907000	0.368000
291.284000	0.865000
291.660000	0.690000
292.037000	0.413000
292.414000	0.805000
292.790000	0.909000
293.167000	0.964000
293.543000	1.308000
293.920000	1.615000
294.296000	2.197000
294.673000	2.537000
295.049000	2.385000
295.426000	2.466000
295.802000	2.471000
296.178000	2.553000
296.554000	2.358000
296.930000	2.016000
297.307000	1.962000
297.683000	1.352000
298.059000	1.097000
298.435000	1.267000
298.811000	0.581000
299.187000	0.261000
299.562000	0.570000
299.938000	0.977000
300.314000	1.062000
300.690000	1.167000
301.066000	1.106000
301.441000	1.429000
301.817000	2.166000
302.192000	2.195000
302.568000	2.087000
302.944000	1.651000
303.319000	1.827000
303.694000	1.180000
304.070000	1.609000
304.445000	1.612000
304.821000	1.135000
305.196000	0.861000
305.571000	0.652000
305.946000	0.511000
306.321000	0.917000
306.696000	0.595000
307.072000	0.547000
307.447000	0.971000
307.822000	0.921000
308.197000	0.470000
308.571000	0.582000
308.946000	0.334000
309.321000	0.320000
309.696000	0.172000
310.071000	-0.104000
310.445000	-0.251000
310.820000	0.007000
311.195000	-0.066000
311.569000	0.203000
311.944000	0.266000
312.318000	0.472000
312.693000	0.494000
313.067000	0.585000
313.442000	0.807000
313.816000	0.805000
314.190000	-0.197000
314.565000	-0.024000
314.939000	-0.095000
315.313000	-0.031000
315.687000	0.057000
316.061000	0.197000
316.435000	0.149000
316.809000	-0.018000
317.183000	-0.546000
317.557000	-0.683000
317.931000	-0.572000
318.305000	-0.811000
318.679000	-0.746000
319.052000	-0.764000
319.426000	-0.754000
319.800000	-0.803000
320.174000	-1.544000
320.547000	-1.148000
320.921000	-1.001000
321.294000	-0.926000
321.668000	-0.257000
322.041000	-0.167000
322.415000	-0.527000
322.788000	-0.148000
323.161000	0.041000
323.535000	-0.290000
323.908000	-0.393000
324.281000	-0.340000
324.654000	-0.263000
325.027000	-0.259000
325.400000	-0.079000
325.773000	0.020000
326.146000	0.065000
326.519000	0.454000
326.892000	0.115000
327.265000	-0.164000
327.638000	-0.513000
328.011000	-0.372000
328.383000	-0.180000
328.756000	-0.337000
329.129000	-0.799000
329.501000	-0.583000
329.874000	-0.586000
330.247000	-0.469000
330.619000	-1.023000
330.991000	-0.782000
331.364000	-0.661000
331.736000	-0.164000
332.109000	0.095000
332.481000	-0.108000
332.853000	0.088000
333.225000	-0.025000
333.598000	-0.211000
333.970000	0.188000
334.342000	-0.345000
334.714000	-0.697000
335.086000	-0.743000
335.458000	-0.847000
335.830000	-1.119000
336.202000	-1.345000
336.573000	-1.554000
336.945000	-1.239000
337.317000	-1.187000
337.689000	-0.752000
338.060000	-0.572000
338.432000	-0.762000
338.804000	-0.778000
339.175000	-0.837000
339.547000	-1.129000
339.918000	-1.356000
340.290000	-0.958000
340.661000	-0.799000
341.032000	-0.599000
341.404000	-0.723000
341.775000	-0.642000
342.146000	-0.449000
342.517000	-0.859000
342.888000	-0.106000
343.259000	-0.246000
343.630000	-0.359000
344.001000	-0.032000
