0.27413
0.25
0.21514
0.19088
0.16943
0.14894
0.13043
0.11936
0.10573
0.09929
0.09216
0.08997
0.0826
0.07329
0.07307
0.07281
0.06838
0.06942
0.0673
0.06655
0.06379
0.06394
0.06282
0.06186
0.06016
0.05801
0.05859
0.05874
0.05748
0.05697
0.05622
0.0557
0.05656
0.05481
0.05514
0.05502
0.05582
0.05655
0.05673
0.05592
0.05644
0.05677
0.056
0.05686
0.05657
0.05663
0.0568
0.05649
0.0572
0.05813
0.05818
0.05847
0.0583
0.05842
0.05911
0.05972
0.05918
0.05965
0.06003
0.06047
0.06103
0.06173
0.06209
0.06273
0.0631
0.06378
0.06415
0.06437
0.06422
0.06481
0.06531
0.06509
0.06504
0.0653
0.0658
0.06546
0.06528
0.06568
0.0654
0.06539
0.06547
0.06549
0.06561
0.06568
0.06563
0.06514
0.06541
0.06531
0.06566
0.06554
0.0657
0.06544
0.06542
0.06551
0.06598
0.06554
0.06497
0.06464
0.06444
0.06424
0.06433
0.06363
0.06317
0.06305
0.06285
0.06244
0.06212
0.06173
0.06162
0.06096
0.0604
0.06015
0.0597
0.05934
0.05885
0.05788
0.05719
0.05696
0.05605
0.05523
0.05417
0.05315
0.05196
0.05121
0.05076
0.04938
0.04794
0.04724
0.04663
0.046
0.04494
0.04378
0.04351
0.04315
0.04219
0.04138
0.04111
0.03978
0.03836
0.03774
0.03617
0.03535
0.03529
0.03421
0.03312
0.03246
0.03259
0.03234
0.03084
0.02889
0.02792
0.02689
0.02661
0.02564
0.02372
0.0224
0.02116
0.02114
0.01987
0.01781
0.01767
0.01755
0.01789
0.01958
0.01935
0.0167
0.01637
0.01595
0.01563
0.01437
0.01538
0.0145
0.01461
0.01592
0.01597
0.01539
0.01732
0.01864
0.01812
0.01871
0.01826
