408.554,-1.97
408.915,-1.39
409.275,-1.74
409.636,-1.26
409.996,-1.67
410.356,-1.93
410.717,-2.15
411.077,-2.08
411.437,-2.36
411.798,-2.16
412.158,-2.44
412.518,-2.72
412.878,-2.67
413.238,-2.61
413.598,-2.39
413.958,-1.84
414.318,-2.13
414.678,-2.11
415.038,-1.79
415.398,-2
415.757,-2.28
416.117,-2.13
416.477,-1.59
416.836,-1.87
417.196,-2.72
417.556,-3.28
417.915,-3.79
418.275,-4
418.634,-4.3
418.994,-4.72
419.353,-4.79
419.712,-5.13
420.071,-5.41
420.431,-5.2
420.79,-5.56
421.149,-5.7
421.508,-6.33
421.867,-5.85
422.226,-6
422.585,-6.48
422.944,-6.34
423.303,-6.56
423.662,-6.77
424.021,-6.75
424.38,-6.9
424.738,-6.89
425.097,-7.23
425.456,-7.1
425.814,-7.02
426.173,-6.51
426.532,-6.49
426.89,-5.85
427.248,-6.62
427.607,-6.84
427.965,-6.92
428.324,-7.69
428.682,-7.77
429.04,-7.07
429.398,-7.56
429.757,-7.77
430.115,-7.97
430.473,-8.61
430.831,-9.1
431.189,-9.1
431.547,-9.52
431.905,-9.25
432.262,-9.05
432.62,-8.9
432.978,-8.62
433.336,-8.07
433.694,-7.93
434.051,-7.87
434.409,-7.61
434.766,-7.38
435.124,-7.31
435.481,-7.18
435.839,-7.59
436.196,-7.79
436.554,-8.21
436.911,-8.54
437.268,-8.28
437.626,-8.08
437.983,-7.74
438.34,-7.52
438.697,-7.74
439.054,-7.26
439.411,-6.77
439.768,-6.9
440.125,-6.56
440.482,-6.62
440.839,-6.9
441.196,-6.69
441.552,-7.05
441.909,-6.97
442.266,-7.1
442.622,-6.95
442.979,-7.23
443.336,-6.84
443.692,-6.97
444.049,-6.74
444.405,-6.54
444.761,-6.33
445.118,-6.26
445.474,-6.11
445.83,-6.41
446.187,-6.11
446.543,-6.39
446.899,-6.05
447.255,-6.39
447.611,-6.05
447.967,-5.7
448.323,-5.72
448.679,-5.8
